Review ID,Month,Product Line,Star Rating,Review,Month_date,year
1201028,2022 / 02,HUMIDIFICATION-PHARMACY,5,Anonymous User did not leave a review,2,2022
1201032,2022 / 02,HUMIDIFICATION-PHARMACY,1,This was supposed to be a brand new item but is used,2,2022
1201034,2022 / 02,HUMIDIFICATION-PHARMACY,5,"I give this little machine credit for helping me kick a serious cough. I put it alongside my recliner, placed a towel over my head (and the machine) and drew in that soothing cool moist air. I didn`t use any chemicals. It took me a few days before I bought it. Now if I get a cough, that will be the first thing I do!!",2,2022
1201036,2022 / 02,HUMIDIFICATION-PHARMACY,5,"After attempting to use other quick and cheap methods to alleviate the dryness due to winter conditions in my home, I decided to make a solid investment in a mid-range priced unit to assist in this need. I am glad I chose this humidifier for both the brand name and for the purpose of adding additional moisture to the air without causing irreputable harm to myself, and my home space. My grandparents and parents had a similar humidifier (from Sears) while I was growing up, but certainly with the changes and necessities of the new millennium, this humidifier from Vicks is like a familiar old friend. Yes, I am old, haha.PROS: (IMO)- Super simple operation for light misting to medium misting- Perfect for small to medium sized spaces- Perfect for nighttime bedside use- Extremely quiet and unnoticeable output noise while in use- Warm steam output with no heavy condensation build up- Easy to clean, easy to fill (strongly recommended to keep regular cleaning with white distilled vinegar due to calcium and hard water deposit build up on the heating element)- Nice lighted dial and indicator when water reservoir needs to be refilled- Easy access add on inhalant port spoutCONS: IMO-Lightweight plastic, which is a little delicate, but with proper handing, care and maintenance of this humidifier will result in a great lifetime of use-Mineral and hardwater build up over extended use/time can be problematic but can be somewhat avoided by using a soft and non-abrasive scrubber (chore girl) or a magic eraser. Due diligence is the key. Since the plastic used in this unit is lightweight, it does easily scratch and crack if it takes a hard accidental hit. I would advise treating and using it with care as you would with a delicate item.WHAT TO WATCH FOR:Use cool water, NOT excessively cold, nor warm or hot water. This will cause severe damage to the heating element and can potentially void the limited warranty and extended warranty protection (if you have it). Give this unit time to warm the water to activate the warm steam.Good value, good price and long-term use with some TLC. Definitely recommended!",2,2022
1201043,2022 / 02,HUMIDIFICATION-PHARMACY,4,"Great product, helps with congestion and improved dry nose. Just dont use with hard water as it will shut off after 20 mins of use due to mineral build up over the heating element.",2,2022
1201044,2022 / 02,HUMIDIFICATION-PHARMACY,1,I cant get it to work. Red light comes on when full. I use distilled water so then when I empty to fix Im wasting. Cant find my receipt either. Went back to using my old one Im trying to replace.,2,2022
1201057,2022 / 02,HUMIDIFICATION-PHARMACY,1,"It worked great when it was working for the few times I used it within the first two weeks of purchasing it. Months later, I went to use it and its not working. Even with the green light on. Another large piece of trash to throw away.",2,2022
1201060,2022 / 02,HUMIDIFICATION-PHARMACY,4,The set is great I love the way it smells works great,2,2022
1201063,2022 / 02,HUMIDIFICATION-PHARMACY,1,"stopped working after 2 days, if it needs to be cleaned that often it is worthless since no one recovers that quickly.",2,2022
1201066,2022 / 02,HUMIDIFICATION-PHARMACY,2,Its bulky doesn`t last long the strips from vicks are useless in this thing so no sent and I suffer from sinus pressure and you have to clean often or it gets dirty so is going to the garbage.,2,2022
1201073,2022 / 02,HUMIDIFICATION-PHARMACY,2,"I have chronically ill kittens I keep in a make-shift chamber for steam treatments. Its its maybe a 2 1/2 x 1 enclosed chamber, and it couldnt even manage to steam it up and you cant return it (I assume because theyre frequently used for sick people). :-/",2,2022
1201074,2022 / 02,HUMIDIFICATION-PHARMACY,5,"I bought this humidifier when I was sick and needed moisture in this dry desert air. A friend recommended it to me and it was perfect. Very easy to use, refill, clean, etc. and it`s not too huge but not to small. Perfect for beside the bed. Only downside if using at night is the green light on the dial knob but I just set a book up against it to block the light.",2,2022
1201079,2022 / 02,HUMIDIFICATION-PHARMACY,3,Didn`t like really didn`t clean like it advised,2,2022
1201089,2022 / 02,HUMIDIFICATION-PHARMACY,1,I didn`t like that it doesn`t work!,2,2022
1201101,2022 / 02,HUMIDIFICATION-PHARMACY,3,"Put this fish in my cool mist humidifyer. I still have to scrub to remove slime, mold, yuck. I would NOT buy again nor would I recommend.",2,2022
1201102,2022 / 02,HUMIDIFICATION-PHARMACY,1,1 did not leave a review,2,2022
1201103,2022 / 02,HUMIDIFICATION-PHARMACY,5,This thing works really well. Has completely eliminated the buildup of pink bacterial slime in my humidifier.,2,2022
1201106,2022 / 02,HUMIDIFICATION-PHARMACY,5,"Love the output of cool mist, Been great for the winter dry air !",2,2022
1201107,2022 / 02,HUMIDIFICATION-PHARMACY,1,"Ive used Vicks vaporizers in the past. They have all stopped working at minimum usage. This one did not last after the 3rd night. Unfortunately my first time use was after the return window I am unable to return it, its unusable",2,2022
1201126,2022 / 02,HUMIDIFICATION-PHARMACY,1,"Had this for about a year, and then the humidity reading got stuck at 15%. I changed batteries, but it made no difference I do not recommend this.",2,2022
1201130,2022 / 02,HUMIDIFICATION-PHARMACY,5,"This is a good product. Helped us to get the humidity level back up and keep it up where it should be during the cold winter months. Even tho the air doesn`t stay warm after it is emitted, the warm air humidifiers are better for your health overall than the cool-air humidifiers, because there are not as many allergens and mold being put out into your house with the warm air. Overall, I would recommend because of this!",2,2022
1201131,2022 / 02,HUMIDIFICATION-PHARMACY,1,Humidifier worked great for about 1 month. Turned unit off to refill the water and unit will not turn on. Tried different outlets and holding power button down for 20 seconds but unit will not respond.,2,2022
1201132,2022 / 02,HUMIDIFICATION-PHARMACY,5,I ordered this because the one Ive been using for nearly the last 10 years finally wore out.,2,2022
1201136,2022 / 02,HUMIDIFICATION-PHARMACY,4,We see what the longevity of this product is on the packaging and it works well. We only wish someone would figure out a product that lasts a little longer so we don`t have to buy these so often.,2,2022
1201138,2022 / 02,HUMIDIFICATION-PHARMACY,5,"I had one just like this purchased in 2015. Worked great until the last month. Was so pleased I purchased the same one again. Easy to clean, easy to fill, a great unit.",2,2022
1201149,2022 / 02,HUMIDIFICATION-PHARMACY,5,Just what we needed and wanted. Nosebleeds all under control now. Puts out great vapors while we sleep.,2,2022
1201153,2022 / 02,HUMIDIFICATION-PHARMACY,1,"I liked it the first day, but after that it would just leak at the base of the machine. It would overflow the bottom holder. I wish it wouldn't have leaked.!!",2,2022
1201154,2022 / 02,HUMIDIFICATION-PHARMACY,5,I purchased two of these for my elderly relatives. They love how they feel in the morning after sleeping with these on all night. We have not used the Vicks products only water for now. Maybe later we can try the other products.,2,2022
1201155,2022 / 02,HUMIDIFICATION-PHARMACY,5,Nice warm mist vaporizer. Works well. I like that it has a slot to place the Vicks Vapopads . I use the lavender menthol ones. Helped me breathe easier when I got sick this winter. Easy to use. The only negative would be that I wish it were larger to hold more water.,2,2022
1201160,2022 / 02,HUMIDIFICATION-PHARMACY,1,"Stopped working after 5 minutes. After trying to troubleshoot, it keeps giving me the red light.",2,2022
1201171,2022 / 02,HUMIDIFICATION-PHARMACY,5,easy to refill,2,2022
1201177,2022 / 02,HUMIDIFICATION-PHARMACY,5,I Bought one of these two years ago to keep an eye on the humidity in the house being my wife has Asthma. And is still working good. I bought another one for the living room and it works good too. If you are interested in keeping an eye on the humidity and room temperature I would recommend.Randy,2,2022
1201185,2022 / 02,HUMIDIFICATION-PHARMACY,5,"Has a smaller vapo steam cup, but is quiet and generates steam well. Not quite room size but good for stuffy noses.",2,2022
1201186,2022 / 02,HUMIDIFICATION-PHARMACY,5,Very well made. Very nice looking. Super easy to use. Only thing I dont like is the fill port is on the bottom of tank. Have to remove tank and turn it upside down to fill.,2,2022
1201187,2022 / 02,HUMIDIFICATION-PHARMACY,1,"This is a faulty product. It leakes terribly from the bottom and the water turns a murkey brown color. I`ve had this product for less than a month and wanted to trust the positive reviews! Really, do not waste your time and money!!",2,2022
1201195,2022 / 02,HUMIDIFICATION-PHARMACY,5,I`m surprised at how well this actually works. Keeps that gross slime out my humidifier.,2,2022
1201196,2022 / 02,HUMIDIFICATION-PHARMACY,5,So easy to use and it works. I couldnt believe how all the yucky scaley stuff disappeared. And to think that all the yuck was going into the air and then into my lungs. Not pricey for what it does.,2,2022
1201212,2022 / 02,HUMIDIFICATION-PHARMACY,5,Worth the buy. Arrived in a timely fashion. No complaints.,2,2022
1201216,2022 / 02,HUMIDIFICATION-PHARMACY,1,Left residue everywhere,2,2022
1201217,2022 / 02,HUMIDIFICATION-PHARMACY,1,Does not work Ive tried everything to get steam and nothing is working I will be returning this item. Upset because my baby really needed this.,2,2022
1201218,2022 / 02,HUMIDIFICATION-PHARMACY,2,"My humidifier wouldnt lock and thus wouldnt turn on and work, I tried multiple times to put it in lock position but couldnt get it to snap in, almost to the point of breaking the thing, so unfortunately I couldnt use it",2,2022
1201226,2022 / 02,HUMIDIFICATION-PHARMACY,4,"It works great, for about 6 or so hours. I use it every night because I have chronic sinus issues. The only problem I have is that the triangular lid hinges broke within a few days of usage, and also the vapor pads are just a hair too long for the device. I use tweezers to push the top down, but the ones that actually came with it were a perfect fit! All in all, I like it.",2,2022
1201236,2022 / 02,HUMIDIFICATION-PHARMACY,4,Easy to refill and plug in.,2,2022
1201245,2022 / 02,HUMIDIFICATION-PHARMACY,3,"really noisy - the water drips from somewhere and its annoying. I shut it off at night, which is when I need it most. cant stand the constant &amp;quot;drip&amp;quot; sound",2,2022
1201252,2022 / 02,HUMIDIFICATION-PHARMACY,5,"Great product for sleeping, as soon as you connect it in minutes you will fall asleep.",2,2022
1201256,2022 / 02,HUMIDIFICATION-PHARMACY,5,I`ve used this over several winters in our humidifier and like it!,2,2022
1201260,2022 / 02,HUMIDIFICATION-PHARMACY,1,I remember using something like this along time ago and it worked very well. I put it on my nightstand and it got so hot that it ruined my furniture. Didnt get a ton of steam but it was OK. Ended up buying another one that works much better with lots of steam. Cool steam,2,2022
1201268,2022 / 02,HUMIDIFICATION-PHARMACY,1,A waste. I put one in the Vics air filter and it did nothing. I couldnt even smell anything.,2,2022
1201270,2022 / 02,HUMIDIFICATION-PHARMACY,5,I am firm believer that certain scents can elicit certain moods and reactions. I find that the scent of this Sleepytime VapoPads relaxes me so I can fall asleep quicker.,2,2022
1201276,2022 / 02,HUMIDIFICATION-PHARMACY,5,I didn`t like that it only lasted a year,2,2022
1201277,2022 / 02,HUMIDIFICATION-PHARMACY,5,"It is a good size for a room. Easy to clean. The noise isn`t bothers me,but is there.",2,2022
1201278,2022 / 02,HUMIDIFICATION-PHARMACY,4,"Made more noise than I expected, bubbling noises. Pain in the rear to clean (recommended once weekly.) Im using distilled water. No problems with leaking and it really does help with the dry heat at night time.",2,2022
1201279,2022 / 02,HUMIDIFICATION-PHARMACY,5,Amazing quality.,2,2022
1201280,2022 / 02,HUMIDIFICATION-PHARMACY,5,"Our humidifier broke and needed a new one quickly. Im glad I purchased this, even though its smaller in size (see picture) a full tank of water lasts 8 hrs on high. It is very quiet and easy to clean. Would recommend!",2,2022
1201284,2022 / 02,HUMIDIFICATION-PHARMACY,5,"I bought this after buying the Winix brand fromCostco that died in 3 days. This has warmmist Winix doesnt. This doesnt leak, Winix leaks. I like that there is a place for the inhalant liquid which helps with cold and stuffy nose.",2,2022
1201297,2022 / 02,HUMIDIFICATION-PHARMACY,5,I was skeptical but it truly does work! No scum or build up. I havent even had to clean and Ive had a month. Prior I was cleaning every 3 days!!,2,2022
1201303,2022 / 02,HUMIDIFICATION-PHARMACY,5,Used while family member had upper respiratory infection. Soothing comfort. Helped a great deal.,2,2022
1201304,2022 / 02,HUMIDIFICATION-PHARMACY,5,Great product for your money!,2,2022
1201305,2022 / 02,HUMIDIFICATION-PHARMACY,4,"Liked the `easy made it`, but seemed to be expensive.",2,2022
1201307,2022 / 02,HUMIDIFICATION-PHARMACY,3,I use it for a humidifier in the bedroom. I think it would work better closer to me maybe.,2,2022
1201308,2022 / 02,HUMIDIFICATION-PHARMACY,5,Item is really worth the price compared to the other products in the market. But the tank size is small thus you have to refill it every 6-8 hours if you are using it continuously.,2,2022
1201309,2022 / 02,HUMIDIFICATION-PHARMACY,5,Add salt to make it start working,2,2022
1201315,2022 / 02,HUMIDIFICATION-PHARMACY,5,Used with vapo steamer. Worked great.,2,2022
1201323,2022 / 02,HUMIDIFICATION-PHARMACY,5,I've used this over several winters in our humidifier and like it!,2,2022
1201330,2022 / 02,HUMIDIFICATION-PHARMACY,1,"Bought This Today And Couldn`t Get The Humidifier To Work. The Reset Button Would Come On After A Few Minutes And After Turning Off, Dumping Water Out, Cooling, And Retrying, I Gave Up And Returned To the Store. Very Disappointed.",2,2022
1201331,2022 / 02,HUMIDIFICATION-PHARMACY,5,This machine is less than 3 feet from my bed and I do not hear it running at night,2,2022
1201338,2022 / 02,HUMIDIFICATION-PHARMACY,1,In order to work correctly you need distilled water otherwise water starts pouring out.,2,2022
1201341,2022 / 02,HUMIDIFICATION-PHARMACY,5,It cleaned my nose area so well! The more I use it the better the results...,2,2022
1201343,2022 / 02,HUMIDIFICATION-PHARMACY,5,Perfecto lo use y trabaja excelente buena inversin,2,2022
1201344,2022 / 02,HUMIDIFICATION-PHARMACY,5,Muy rico olor me encanta,2,2022
1201345,2022 / 02,HUMIDIFICATION-PHARMACY,5,"At $6.50, a pack is Vics Bapor pads work with anything you soak them with. I use them with Eucalyptus, Orange oils. Etc. for a pleasant diffusion. Highly recommended.",2,2022
1201350,2022 / 02,HUMIDIFICATION-PHARMACY,5,"We love it, We use it in my daughters bedroom. It helps moisten the air that helps her breath. Its easy to use and clean. I love that its quite.",2,2022
1201356,2022 / 02,HUMIDIFICATION-PHARMACY,1,"Only way to get any stream I had to add a dash of salt to the water but without it, no steam at all!",2,2022
1201357,2022 / 02,HUMIDIFICATION-PHARMACY,1,I followed all the directions and it worked one night then never heated up again fully. I tried adding salt per the directions but then grey bits started coming out into the tank. Total waste of money,2,2022
1201358,2022 / 02,HUMIDIFICATION-PHARMACY,3,Had to use salt to make it steam more.Manufacture stated to do so.Still a good buy,2,2022
1201365,2022 / 02,HUMIDIFICATION-PHARMACY,5,"I have natural gas in my home so the air is always very dry. Since this is a heated vaporizer, not only do I not have to run the heat as high during the night but I have the added moisture and its nice. Its cool you can add essential oils to the little reservoir as well. This is my second one, now my daughter and I both have one for our rooms. The first one has held up for 3 years during cold months now.",2,2022
1201366,2022 / 02,HUMIDIFICATION-PHARMACY,4,"Just what we needed for my sons room.Helps him breathe a little better at night.Only downside, its a little noisy. But it doesnt seem to bother my son, so it worked out nicely.Would definitely recommend!",2,2022
1201382,2022 / 02,HUMIDIFICATION-PHARMACY,5,It works really good and convenient when I need it,2,2022
1201390,2022 / 02,HUMIDIFICATION-PHARMACY,1,"I have no problem with the function, noise level and ease of cleaning of this product, but even when we carefully follow the directions for cleaning, it leaves a white mist on our floors and furniture. I don`t have this problem with my other cool mist humidifier, or our two warm mist models, just this one. No matter what we do to try to solve the problem--clean it, turn it on low setting--the white mist covers everything in the vicinity and can cause damage. The water isn`t evaporating into the air like our other room humidifiers.",2,2022
1201391,2022 / 02,HUMIDIFICATION-PHARMACY,5,Its so convenient and very affordable. Love it!,2,2022
1201393,2022 / 02,HUMIDIFICATION-PHARMACY,1,Worked twice then stopped,2,2022
1201401,2022 / 02,HUMIDIFICATION-PHARMACY,1,This did not work well at all,2,2022
1201402,2022 / 02,HUMIDIFICATION-PHARMACY,5,Love that you can plug it in and youre good to go (less work than a diffuser!) and kid-room friendly. They are a tad expensive but you cant beat the convenience.,2,2022
1201406,2022 / 02,HUMIDIFICATION-PHARMACY,5,I use these in my Kaz/Vicks V3100 humidifier. They fit fine and have a fairly good lifespan. I usually replace them after about a month and a half or so. I run my humidifier nightly during the winter months so I use three to four of these a season. You know when to replace them because there is a noticeable decrease in wicking of the water. The minerals in my hard water tend to deposit on the filter over time but that is to be expected. I have had no problems with mold growing on the filters and I do use a fish to help prevent that.,2,2022
1201424,2022 / 02,HUMIDIFICATION-PHARMACY,5,Works great and even greater savings!,2,2022
1201429,2022 / 02,HUMIDIFICATION-PHARMACY,4,"Only thing is that it does make some noise, bearable its like white noise. And I couldnt use the night light by itself like the Frida Humidifier. I changed humidifiers because the frida was too hard to clean and dry for storage. This one is perfect because off how big the opening is. Overall great purchase just tiny flaws that I can live with.",2,2022
1201430,2022 / 02,HUMIDIFICATION-PHARMACY,5,It`s everything I was expecting from this machine. Works very well and it`s nice looking and solid.,2,2022
1201465,2022 / 02,HUMIDIFICATION-PHARMACY,5,straightforward in its purpose. extremely capable. highly recommended.,2,2022
1201466,2022 / 02,HUMIDIFICATION-PHARMACY,5,Absolutely love that this humidifier is filter free!,2,2022
1201484,2022 / 02,HUMIDIFICATION-PHARMACY,1,Was great when it arrived but stopped working after about six weeks.,2,2022
1201504,2022 / 02,HUMIDIFICATION-PHARMACY,5,Great Product For The Price,2,2022
1201525,2022 / 02,HUMIDIFICATION-PHARMACY,5,I like it,2,2022
1201527,2022 / 02,HUMIDIFICATION-PHARMACY,1,The scent is terrible 1/10 would recommend. The return window is not the typical Amazon standard so I cannot even return them for a better/ different scent. Dont purchase!,2,2022
1201535,2022 / 02,HUMIDIFICATION-PHARMACY,5,EASY TO USE,2,2022
1201536,2022 / 02,HUMIDIFICATION-PHARMACY,5,Works as expected,2,2022
1201543,2022 / 02,HUMIDIFICATION-PHARMACY,5,"Very, very little noise especially after it has been operating just a few minutes. Sure works better than the antihistamines and decongestants without all the side effects. Sleep was better as I didn`t wake up several times due to congestion. So glad to find this. While it is small that just gives it lighter weight to refill and carry.",2,2022
1201553,2022 / 02,HUMIDIFICATION-PHARMACY,1,"I was hoping the plastic smell would go away after a few days, but it has not. My wife says this product is not usable. Amazon says it is not returnable even though I received it only 4 days ago.",2,2022
1201554,2022 / 02,HUMIDIFICATION-PHARMACY,4,Used it for putting moisture in room.,2,2022
1201567,2022 / 02,HUMIDIFICATION-PHARMACY,4,I only use it as a humidifier. Larger tank means less filling. There is no point to using the vicks inserts. They smell weird and they dont last long anyway. I wish the output of moisture was greater but its still a good machine.,2,2022
1201568,2022 / 02,HUMIDIFICATION-PHARMACY,4,"Overall, I like it. My biggest gripe is that it doesn`t shut down when empty, but it is a manual and not digital so pros and cons. Pros is that analog appliances would typically last as long as the mechanical parts would allow. The directional spout is convenient as well as the large opening to fit in smaller hands to clean out the tank. But there is a center obstruction (tunnel way) that make getting to the back difficult, so you`d have to use a flexible baby bottle brush (easiest I found). It is a tad awkward trying to gently settle in the full tank as the grab handle is only in the top back and the rest is just smooth slippery wall. I clipped my finger tip a few times already. As with some of the other reviewers, when the tank is empty, it`ll just keep on...no steam because it`s analog so you`ll have to be vigilant about that water level.Honestly, I never tried the aroma pad warmer. I am mainly happy that I no longer have a mildewy wick/filter to constantly change out. I`d buy this again.",2,2022
1201569,2022 / 02,HUMIDIFICATION-PHARMACY,1,"This item is useless. I filled it with water to breathe in the steam B and the design is so bad the steam didnt even come through the hole in the top.Its basically a big plastic mug, except the top is so badly designed no steam rises: you would be better off holding a large mug of hot tea near your face and breathing that.I threw it out the same day. Save your money. Its junk.",2,2022
1201570,2022 / 02,HUMIDIFICATION-PHARMACY,5,EASY TO USE,2,2022
1201572,2022 / 02,HUMIDIFICATION-PHARMACY,2,"It has very small chamber for water. It generates steam daily quickly, will say within a minute but runs out of water fairly quickly.Also, it do not cover my kids face forget about adults face. Wife bought this because she wanted to use steam for facial exposure.At $40 its not worth it.",2,2022
1201573,2022 / 02,HUMIDIFICATION-PHARMACY,1,Barely steams most of the time. I have an older one that works much better but gave it to my daughter to use and I just got a new one. Followed the directions which are strange because they are not the same as the old version - did I mention it works better? New one says it it doesnt steam it is the water and I have to add salt. Same water works fine in older version. So I add salt. Sometimes it steals and sometimes it doesnt. New version must be China crap. Old one you can smell the vapor. New one cant smell anything. Stop making your products in China. They suck. I am on the hunt for one that actually works,2,2022
1201583,2022 / 02,HUMIDIFICATION-PHARMACY,3,Works fine not impressed but I do love the smell of Vicks. I would rather just use the Vicks out of the jar. No integrity and no returns on the machine itself. It came broken and they would not refund or return it or replace it for that matter the company is lacking in integrity.,2,2022
1201593,2022 / 02,HUMIDIFICATION-PHARMACY,5,Great Vapor No Problem With The Unit.Dont Know About Some Other Reviews Works Great Good Stream I Am Assuming Bad Reviews Are Operator Error.,2,2022
1201594,2022 / 02,HUMIDIFICATION-PHARMACY,1,This humidifier barely let out any steam at all and it is so cheaply designed and ugly as crap.,2,2022
1201595,2022 / 02,HUMIDIFICATION-PHARMACY,5,It cleaned my nose area so well! The more I use it the better the results...,2,2022
1201599,2022 / 02,HUMIDIFICATION-PHARMACY,5,Helped me trough the nights my throat felt so dry along the Vicks humidifier.,2,2022
1201609,2022 / 02,HUMIDIFICATION-PHARMACY,1,"As others have said...very loud constant dripping noise. It`s not a quiet or soothing drip. There is no way I can sleep with the dripping. I can hear it above the white noise machine. Disappointed, returning.",2,2022
1201610,2022 / 02,HUMIDIFICATION-PHARMACY,1,I can honestly say I feel very disappointed especially because the Vicks brand is usually very good. I bought three of these at a time and purchased the Vicks scented inserts also. I ran all three units with and without the Vicks sticks and even without them every time I used these it would leave a film all over the furniture and everything in its path. Ive never had this problem with other humidifiers before,2,2022
1201623,2022 / 02,HUMIDIFICATION-PHARMACY,1,Dead on arrival ??!! Took out of box. Used 2 nights and STOPPED COMPLETELY BEFORE THE 2nd night was over. WORTHLESS!!!,2,2022
1201624,2022 / 02,HUMIDIFICATION-PHARMACY,4,Did not negatively affect sleep. Excellent adjustable vapour output. Menthol packs worked but were expensive.,2,2022
1201625,2022 / 02,HUMIDIFICATION-PHARMACY,1,"After using it for few years, I realized that other options were better available. I spend too much time in cleaning, and after each winter it stop for some time and doesnt start easily again. Noise level is comparably high",2,2022
1201626,2022 / 02,HUMIDIFICATION-PHARMACY,4,"It disassembles very easily making it easier to store, very simple to use a couple spoonfuls of tap water into the reservoir screw the top back on Wait 6 minutes and you`ve got some nice steam going theres a small adjustment tab on the side so you can control the amount of steam... I like it because it helps clear up my sinus congestion and if I check my oximeter after I have taken a treatment with this it reads one point higher than prior to using the device.. So I know for me I`m getting a little more oxygen into my lungs than I was prior to using it.",2,2022
1201638,2022 / 02,HUMIDIFICATION-PHARMACY,5,This is our third purchase of this terrific product for our humidifier. Simple and easy to use and very effective at keeping microbial growth virtually nil.,2,2022
1201639,2022 / 02,HUMIDIFICATION-PHARMACY,5,Soothing warm mist. Really helped! Did buy another vicks vaporizer with top filling which is easier to fill. But this item was shipped quickly and really was wondeful to have!,2,2022
1201657,2022 / 02,HUMIDIFICATION-PHARMACY,5,I like that it is so simple and easy to use. Works for me.,2,2022
1201658,2022 / 02,HUMIDIFICATION-PHARMACY,5,I really like this vaporizer works well,2,2022
1201659,2022 / 02,HUMIDIFICATION-PHARMACY,4,"We have very dry winters here in northern interior, we bought this for its price and its been working real well",2,2022
1201660,2022 / 02,HUMIDIFICATION-PHARMACY,4,Works as expected. Humidifies the surrounding good. Putting table salt helped to kick off water vapours.,2,2022
1201661,2022 / 02,HUMIDIFICATION-PHARMACY,4,"Yes it takes a few minutes for the machine to warm to make steam, no it`s not like you`re standing in the middle of a very hot shower, but is it enough steam and Vapor to inhale to give you relief and breathe?? ABSOLUTELY! we don`t need a &amp;quot;hot shower performance&amp;quot; of steam to open our sinuses. If that`s what you expect then take a hot shower. Would I recommend this? Yes. Is this little thing worth it, yes. Did it help me fight Covid, yes again!! worked great in my opinion ;-)",2,2022
1201702,2022 / 02,HUMIDIFICATION-PHARMACY,1,Soooo disappointed :(. I should have spent a little more to get a better quality humidifier. We have hard water which I think adds to the problem but it lets off little to no steam. Definitely not worth the buy.,2,2022
1201709,2022 / 02,HUMIDIFICATION-PHARMACY,5,This is the best! The warm mist cleared up my Covid congestion. The soft noise is nice too.,2,2022
1201712,2022 / 02,HUMIDIFICATION-PHARMACY,5,Thats,2,2022
1201717,2022 / 02,HUMIDIFICATION-PHARMACY,5,"Easy to use, you will love it.",2,2022
1201718,2022 / 02,HUMIDIFICATION-PHARMACY,4,Hard to hold the top of humidifier as it is filling with water while holding the jug of pouring water. Cannot set top of humidifier down to fill. Motor has become progressively noisier. Winter #2 and looking at different humidifiers.,2,2022
1201724,2022 / 02,HUMIDIFICATION-PHARMACY,1,Toy big for bedroom,2,2022
1201730,2022 / 02,HUMIDIFICATION-PHARMACY,1,"I really wanted this to work but alas, it did not. You have to be right on top of it in order to smell and/or get the benefits.",2,2022
1201744,2022 / 02,HUMIDIFICATION-PHARMACY,5,No comments,2,2022
1201749,2022 / 02,HUMIDIFICATION-PHARMACY,1,"I really wanted this to work but alas, it did not. You have to be right on top of it in order to smell and/or get the benefits.",2,2022
1201752,2022 / 02,HUMIDIFICATION-PHARMACY,1,My humidifier was delivered December 30th and the fan on it has already quite and it was not even ran everyday. I guess I should have listened to the other reviews when they said theirs didn`t last long either.,2,2022
1201753,2022 / 02,HUMIDIFICATION-PHARMACY,1,its just a holder for hot water. thats all it is. Dont waste money on this. does nothing.,2,2022
1201762,2022 / 02,HUMIDIFICATION-PHARMACY,5,We have used the product for several years and have always found it very good for mild states of congestion and flu.,2,2022
1201763,2022 / 02,HUMIDIFICATION-PHARMACY,5,Great for colds.,2,2022
1201767,2022 / 02,HUMIDIFICATION-PHARMACY,5,quickly pumps moisture into the atmosphere. . . a gallon a day!,2,2022
1201768,2022 / 02,HUMIDIFICATION-PHARMACY,5,Runs quietly. Keeps room cool.,2,2022
1201779,2022 / 02,HUMIDIFICATION-PHARMACY,1,Our first use of this product leaked everywhere. Overnight It Ruined My Nightstand And Hardwood Floors. The Rug And Dog Bed By My Nightstand Are Soaked! I Would Not Recommed This Product.,2,2022
1201782,2022 / 02,HUMIDIFICATION-PHARMACY,5,"Is super quiet. On the low setting, the mist lasts most of the day. I can really tell a difference with my sinuses.",2,2022
1201790,2022 / 02,HUMIDIFICATION-PHARMACY,5,I like that I dont have to replace a filter with the machine!,2,2022
1201800,2022 / 02,HUMIDIFICATION-PHARMACY,2,Makes your entire house smell for a couple days. Gave me a massive headache,2,2022
1201809,2022 / 02,HUMIDIFICATION-PHARMACY,3,"These are great and I love to use them with my steamer. But the price is just too much. I feel like I have to use these very sparingly. And never put two of them in your steamer - as the instructions tell you to do. It`s far too overwhelming and you waste them. When I have sinus issues, I usually steam twice a day. One pad will last through both 15 minute steam sessions just fine.",2,2022
1201816,2022 / 02,HUMIDIFICATION-PHARMACY,5,"I get dry throat in the winter, it drives me nuts... this little unit has been used quite a bit this winter and I`m happy to say that my throat is moist and no longer irritated.Nice and quiet too. Definitely worth it.",2,2022
1201817,2022 / 02,HUMIDIFICATION-PHARMACY,5,Way more that expected! This item is worth every penny. I am very happy with it!,2,2022
1201823,2022 / 02,HUMIDIFICATION-PHARMACY,5,Trying to raise humidity in a very dry house and the Vicks warm mist humidifier is doing that and now with this hygrometer which is easy to read face I am able to monitor actual humidity levels.,2,2022
1201826,2022 / 02,HUMIDIFICATION-PHARMACY,5,Brings my bedroom from 30% to 45% in lest than 30 minutes on high.,2,2022
1201827,2022 / 02,HUMIDIFICATION-PHARMACY,3,The area to hold the liquid Vicks Vapor is small and does not evaporate well,2,2022
1201828,2022 / 02,HUMIDIFICATION-PHARMACY,5,as described thank you,2,2022
1201840,2022 / 02,HUMIDIFICATION-PHARMACY,3,"This was unfortunately too large for my humidifier, everything else was just fine. Ill find another use for it as I threw away the packaging. My one issue was that it was on the same page as the humidifier was as an add on. Oh well, live and learn.",2,2022
1201841,2022 / 02,HUMIDIFICATION-PHARMACY,3,Seems like it will work well but it won`t fit into the openi.ng of the recommended humidifier. Double check the opening of any humidifier it is recommended for,2,2022
1201847,2022 / 02,HUMIDIFICATION-PHARMACY,1,"Im giving this one star mainly because of target not the actual item since i did not get to use it. They sold me a used item!!!! Ive been having trouble sleeping do to congestion and i bought this for my bedroom. I did order for pick up and when I brought my item home and took it out the box the humidifier was wet, the cord did not have the tie around it and when i lifted the water reservoir it had some brown mildew under it!! So annoying and so disappointed on target!!",2,2022
