Review ID,Month,Product Line,Star Rating,Review,Month_date,year
1112545,2021 / 02,HUMIDIFICATION-PHARMACY,5,"This works great, please keep in mind that if you use hard water that you will have to clean the heating element on occasion Likes For kidsHumidityWaterVaporOperation",2,2021
1112546,2021 / 02,HUMIDIFICATION-PHARMACY,5,Is easy to set up and also to fill with water. Likes SleepCoughOperationSmellFor families,2,2021
1112547,2021 / 02,HUMIDIFICATION-PHARMACY,5,Works like it should. Filling is kind of pain. Likes TankSleepCapacitySmell Dislikes Ease of use,2,2021
1112548,2021 / 02,HUMIDIFICATION-PHARMACY,1,"It has quit working and will be returned. It should work for more than a month, The previous ones I have had lasted about 2 years...",2,2021
1112575,2021 / 02,HUMIDIFICATION-PHARMACY,5,Vicks is a good product. We now have two.,2,2021
1112576,2021 / 02,HUMIDIFICATION-PHARMACY,5,"Girl, is your nasal cavity dry? Are you waking up with dried boogers and bloody mucus? Yeah, that`s nasty... let`s fix that. Buy Vicks now.No really.... moisturize yourself. Buy the dam* HUMIDIFIER.",2,2021
1112577,2021 / 02,HUMIDIFICATION-PHARMACY,5,Its easy to install but the level of water is not marked at tank I use WATER below to letters VICKS,2,2021
1112578,2021 / 02,HUMIDIFICATION-PHARMACY,5,It sounds like a bubbling stream so if you like that for ambient noise it`s perfect. I don`t enjoy the noise but it puts out more humidity than others!,2,2021
1112584,2021 / 02,HUMIDIFICATION-PHARMACY,5,I get sinus infections and the occasional ear infection. I have for the past 15-20 years. Always in winter/spring. I bought this due to COVID but hadnt used it until last night. My humidifier was broken and unable to use it. Man! This worked wonderfully! Slept great with no runny nose or sneezing. Woke up with no headache. Truly recommend this (I live in Texas and could feel the sinus infection coming on just after finishing Snowvid).,2,2021
1112585,2021 / 02,HUMIDIFICATION-PHARMACY,5,It`s so easy to use that my 7 year old can do it all by himself,2,2021
1112586,2021 / 02,HUMIDIFICATION-PHARMACY,5,"Just as a disclaimer, I didnt buy this product from Amazon. I bought the SAME exact product from my local pharmacy; and I gotta say this thing is a Godsend. I purchases on Amazon often so I just wanted to see what they had to offer. I was surprised at all the negative reviews and I wanted to address a few. @g3heavenlyfruit, Lou Zumek and Teresita Cruz, not enough steam?? Half the negative reviews are about it burning your hands and face! No, this is not suitable for young children; Ill give you that. There are vent holes PEOPLE so that the steam and your breath can escape. Blaming the steam inhaler for YOU(Nguyen Ngtam, GringoBob, Babsbuys) tipping it and burning yourself is like blaming a gun for shooting someone...we wont go there. Im fighting a respiratory infection(that will remain nameless) and Ive been THANKING GOD FOR THIS THING EVERY DAY! I had two humidifiers that were damaged when I needed them the most so I had a friend pick up this little guy at CVS. I think I paid $40 for it, but Id pay $400 after seeing the undeniable benefits! When youre rocking a 94% on the pulse oximeter and a 15 minute session brings you back to 98%, Id say it was well worth the money, dont you? Or you could go to the hospital and pay thousands of dollars to be on a ventilator. Your choice. Ive got it set up as shown by my bed so I can access it quickly, easily and comfortably. Turn it on, put in a few drops of Eucalyptus oil(when it gets hot, its not magic) and away I go! Thanks Vicks! Spot on.",2,2021
1112592,2021 / 02,HUMIDIFICATION-PHARMACY,1,"Purchased for use in a small bedroom. Steam barely noticeable. I followed the directions exactly, added more salt as directed. Still no steam. I purchased because this product received such high ratings in spite of a few negative reviews. I will be returning and purchasing a different brand.",2,2021
1112593,2021 / 02,HUMIDIFICATION-PHARMACY,1,Si muy fcil para daarse. Una basura,2,2021
1112614,2021 / 02,HUMIDIFICATION-PHARMACY,5,Vicks waterless Humidifier V1800. Works great! Love the Nite lite.,2,2021
1112622,2021 / 02,HUMIDIFICATION-PHARMACY,5,I bought this humidifier over a year ago and it wasnt working as efficiently as it used to. Found out that I should only use filtered water instead-with tap water theres a lot of mineral build up. I will be treating this one better!,2,2021
1112623,2021 / 02,HUMIDIFICATION-PHARMACY,5,Works well,2,2021
1112624,2021 / 02,HUMIDIFICATION-PHARMACY,5,I get sinus infections and the occasional ear infection. I have for the past 15-20 years. Always in winter/spring. I bought this due to COVID but hadnt used it until last night. My humidifier was broken and unable to use it. Man! This worked wonderfully! Slept great with no runny nose or sneezing. Woke up with no headache. Truly recommend this (I live in Texas and could feel the sinus infection coming on just after finishing Snowvid).,2,2021
1112625,2021 / 02,HUMIDIFICATION-PHARMACY,5,Its very useful and easy to maintain.,2,2021
1112626,2021 / 02,HUMIDIFICATION-PHARMACY,5,"Easy to use, I like the fact it doesnt use a filter. Ive used this type for years; just needed to replace my old one. Helps put moisture in the air during winter months.",2,2021
1112633,2021 / 02,HUMIDIFICATION-PHARMACY,5,Works well,2,2021
1112653,2021 / 02,HUMIDIFICATION-PHARMACY,4,I love this humidifier! We have had it for several years and use it all winter. I gave it 4.5 because there are hard to clean spots as there are with any humidifier I have used. It does turn pink in several places about every other day. It is quiet and adjustable. I have not tried it with the vapor pads.,2,2021
1112668,2021 / 02,HUMIDIFICATION-PHARMACY,5,Was tickled wit it until I discovered I did not have the hand strength to operate it. Sad.,2,2021
1112672,2021 / 02,HUMIDIFICATION-PHARMACY,5,Helps the to avoid allergens and the steam is good when you have sinus.,2,2021
1112673,2021 / 02,HUMIDIFICATION-PHARMACY,5,"Very pleased. This V4600 is a replacement of our V4600 humidifier that lasted a long time. Simple, inexpensive, and it works from a whole bathroom to adequately take care of our winter bedroom sinus needs. it`s small and compact enough so that if somebody is fighting a bad cold it can be moved directly to their area. J",2,2021
1112674,2021 / 02,HUMIDIFICATION-PHARMACY,5,My forth unit in30 years. Likes CoughOperationWinterMist,2,2021
1112676,2021 / 02,HUMIDIFICATION-PHARMACY,4,Easy to use,2,2021
1112677,2021 / 02,HUMIDIFICATION-PHARMACY,1,"Worst humidifier. It started producing pink liquid and the mist was dry. I reached out to the seller and company, I got no support. Better to buy from Walmart than amazon.",2,2021
1112682,2021 / 02,HUMIDIFICATION-PHARMACY,3,Shooting white powder all over everything !! Not good if you have asthma.,2,2021
1112684,2021 / 02,HUMIDIFICATION-PHARMACY,3,It keeps my humidifier clean,2,2021
1112685,2021 / 02,HUMIDIFICATION-PHARMACY,5,Last long and use alot!,2,2021
1112686,2021 / 02,HUMIDIFICATION-PHARMACY,1,I wasnt expecting much with the low price but it is truly awful. It barely puts out any steam when it actually decided to work. I have to add so much salt to the water its ridiculous and then it leaves all this gray sediment behind. I would caution anyone against purchasing this product. There are many better options out there.,2,2021
1112703,2021 / 02,HUMIDIFICATION-PHARMACY,5,Had before but stopped working after some 2 years. Got a new one at a good price and works well,2,2021
1112705,2021 / 02,HUMIDIFICATION-PHARMACY,5,Excellent quality. Love the design and color. Easy to use and assemble. Never bought a product with this quality of detail. Definitely will be buying again soon,2,2021
1112706,2021 / 02,HUMIDIFICATION-PHARMACY,4,This is easy to use and clean. I like it but I get a film from my hard water,2,2021
1112716,2021 / 02,HUMIDIFICATION-PHARMACY,4,A timer would be awesome. Really wish it didnt have a nightlight. But it does the job!,2,2021
1112727,2021 / 02,HUMIDIFICATION-PHARMACY,1,Only used a few times and it has already broke. Do not buy.,2,2021
1112728,2021 / 02,HUMIDIFICATION-PHARMACY,5,This is awesome if you wake up congested with crunchy boogers regularly. The air is moistened and the sound is a white noise that is nice to fall asleep to. The added bonus is the stars and moon highlighted on the ceiling. It`s not just for kids. Highly recommend.,2,2021
1112731,2021 / 02,HUMIDIFICATION-PHARMACY,5,Works great! Soothing and healing Likes FluReliefFormCoughEffectiveness,2,2021
1112734,2021 / 02,HUMIDIFICATION-PHARMACY,5,Love! Used 4 winters in a row now with the steamer and always helps my sons stuffy noses!,2,2021
1112736,2021 / 02,HUMIDIFICATION-PHARMACY,2,"I got this for the baby`s room, because the air is hard and dry and baby boogers are not fun.. worse is if it turns into a cough. It started out questionably, with the salt which it states on the packaging and user manual that it only needs `a pinch` once or twice and then never again... I needed to put salt in the water every time or it wouldn`t make steam. Every single time. The water bowl is deeper than the electric steamer thing can reach, so it will be on but not steaming, with a third of the bowl full of water that won`t be used up ever. It doesn`t last the whole night, so my baby would wake up every night around 2am crying and stuffy from breathing the dry winter air. We have a cool mist humidifier in my other child`s bedroom and it doesn`t give us any problems, there`s plenty of steam all night. I`ll have to switch this one out for another cool mist one.",2,2021
1112737,2021 / 02,HUMIDIFICATION-PHARMACY,5,"Vicks WarmSteam Vaporizer, V150SGN is an excellent product when a person is experiencing Sinus congestion. When Vicks Vapo Steam (Camphor) is added to the water, the steam is very pleasant. I believe this combination hastens my wellness. Likes SizeFor kidsFor a bedroomCoughSteam",2,2021
1112750,2021 / 02,HUMIDIFICATION-PHARMACY,2,Fell to pieces after 2 weeks,2,2021
1112756,2021 / 02,HUMIDIFICATION-PHARMACY,5,"helps decongest the nostrils, and leaves a good aroma in the room.",2,2021
1112759,2021 / 02,HUMIDIFICATION-PHARMACY,3,Product is OK. It`s good for small room and for big room need to close the door to maintain the humidity level. Overall it`s ok. Good thing is we can use vicks patch.,2,2021
1112760,2021 / 02,HUMIDIFICATION-PHARMACY,5,"Perfect! I love this, my sleeping has improved and love the clean breathing! Completely noise less!",2,2021
1112761,2021 / 02,HUMIDIFICATION-PHARMACY,2,"This humidifier seemed great at first, but only lasted a few weeks before it started burning. I saw it turn orange to indicate it was empty and immediately started smelling something off. I had already turned it off when it flipped to orange since I planned on refilling it, so it took awhile to figure out where the smell was coming from. Im very disappointed as we were using it for our newborn daughter. Im just glad it didnt happen in the middle of the night or after we moved her to her own room.",2,2021
1112762,2021 / 02,HUMIDIFICATION-PHARMACY,5,I have been using it for approximately a month now and it does live up to my expectations and then some.The warm humidifier is much better for winter/cold than the cool mist humidifier. The humidity in the room is comfortable and the air less dry. It is very quiet and easy to maintain. Highly recommend for the price and durability.,2,2021
1112763,2021 / 02,HUMIDIFICATION-PHARMACY,1,I purchased this humidifier in December 2020. The first time I cleaned it with the vinegar solution worked beautifully .The heating element was free of orange flakes & calcium buildup. The problem is when the unit is used each and every night theres a white buildup the next day. I can barely see any steam coming out unless I use the 2nd speed.Had I known about this sooner I would have returned this humidifier because now Im cleaning it with vinegar every morning.,2,2021
1112765,2021 / 02,HUMIDIFICATION-PHARMACY,1,The provided filter did not absorb the water as described and water just leaked.,2,2021
1112766,2021 / 02,HUMIDIFICATION-PHARMACY,1,"Ive had this product for just over a month and it has already stopped working. Ive followed the instructions. Ive changed the filter, but its just not working. I liked that its filtered so it doesnt leave a film on your furniture, however I would not recommend this brand for purchase.",2,2021
1112767,2021 / 02,HUMIDIFICATION-PHARMACY,3,"I thought this would be a good product since it has the Vicks brand name on it, I was wrong, it blows very cold air into the room and the Vicks vapopads that you buy to insert into the machine does nothing at all, you are just throwing your money away. I would not recommend this to anyone. It does nothing to help with relief from colds, that is a misrepresentation.",2,2021
1112769,2021 / 02,HUMIDIFICATION-PHARMACY,1,My steamer not bringing out the steam . N its so expensive here didnt even knownmy local warl mart had it n cheaper. Now its not steaming. N just got it today. Not fair at all.,2,2021
1112794,2021 / 02,HUMIDIFICATION-PHARMACY,3,The product is not in the size as showed in the picture. Found not very useful.,2,2021
1112797,2021 / 02,HUMIDIFICATION-PHARMACY,1,Sooooo useless. Does nothing,2,2021
1112801,2021 / 02,HUMIDIFICATION-PHARMACY,2,Gift,2,2021
1112810,2021 / 02,HUMIDIFICATION-PHARMACY,5,Your browser does not support HTML5 video. Very good,2,2021
1112811,2021 / 02,HUMIDIFICATION-PHARMACY,5,I love these things and wish they made larger boxes,2,2021
1112828,2021 / 02,HUMIDIFICATION-PHARMACY,5,"Purchase it 2 days ago and have been using it since. Very good product and does what its suppose to do. This would be ideal for a bedroom or smaller. Easy to clean, easy to refill and perfect for my room. Would highly recommend looking into this product.10/10",2,2021
1112829,2021 / 02,HUMIDIFICATION-PHARMACY,1,"Your browser does not support HTML5 video. This humidifier stops working on the 3rd day. Mist is not coming out. Very poor quality. Amazon.ca, does this has warranty?",2,2021
1112830,2021 / 02,HUMIDIFICATION-PHARMACY,5,Works great!,2,2021
1112831,2021 / 02,HUMIDIFICATION-PHARMACY,1,"it is rather sad that this could be a good product but it is not. it is noisy- makes clunky noises that wake us up. Also, the aroma vapor part does not work.",2,2021
1112832,2021 / 02,HUMIDIFICATION-PHARMACY,5,Love it but Its noisy and hard to clean.,2,2021
1112833,2021 / 02,HUMIDIFICATION-PHARMACY,3,I understand it being late because of the weather but the box is super damaged!,2,2021
1112834,2021 / 02,HUMIDIFICATION-PHARMACY,5,"I am a nurse and have been using my waterless vaporizer for 15 years. It still works perfectly. Its compact, so when not in use its easy to store. When its needed I can put it anywhere theres an outlet. Its especially helpful during cold and flu season, but it can be used anytime. I also use it to ease my husbands snoring at night and for my grandson when his asthma acts up. Great for kids and adults. I highly recommend it for people with chronic respiratory issues like sleep apnea, COVID-19 long-haulers, emphysema, chronic bronchitis, asthma...",2,2021
1112835,2021 / 02,HUMIDIFICATION-PHARMACY,5,The tank that holds the water is not as easy to clean as Id like. We have extremely hard water here and a calcium buildup starts immediately.,2,2021
1112836,2021 / 02,HUMIDIFICATION-PHARMACY,4,Automatic shut off feature is dysfunctional. Several times Ive found the heating unit running with the water take empty. Its a bit noisy otherwise it works pretty good.,2,2021
1112837,2021 / 02,HUMIDIFICATION-PHARMACY,4,"couldn`t give it 5 Stars because drying the inside after rinsing it is too hard. I tried my hair-dryer and was still blowing after 10 minutes. I wouldn`t purchase another of the same make and model because it needs easier access or to come equipped with some sort of drying tool. I will say I`m glad it is so water-tight and maybe just making the &quot;fill hole&quot; large enough to fit a dry cloth into, and get out easily.",2,2021
1112838,2021 / 02,HUMIDIFICATION-PHARMACY,1,Clearly a broken unit. Bought this to replace the same one thats leaking everywhere. Heating element doesnt even heat. Does not work whatsoever.,2,2021
1112868,2021 / 02,HUMIDIFICATION-PHARMACY,5,"I`ve used these for several years and the most important thing to remember is that you need to flip them over when you add more water - because the top would be dried out. When you first use it and If it completely dries out, soak it in water first.",2,2021
1112875,2021 / 02,HUMIDIFICATION-PHARMACY,5,Very easy to use and the water lasts for a good amount of time!,2,2021
1112876,2021 / 02,HUMIDIFICATION-PHARMACY,5,"We`ve had one of these for about a year and just recently ordered two more. They work great. A tank lasts for about 12 hours. Simple to use. Cleaning is not super easy, but I think that most humidifiers are hard to clean, so it`s not unusual.",2,2021
1112878,2021 / 02,HUMIDIFICATION-PHARMACY,3,I understand it being late because of the weather but the box is super damaged!,2,2021
1112879,2021 / 02,HUMIDIFICATION-PHARMACY,5,"I am a nurse and have been using my waterless vaporizer for 15 years. It still works perfectly. Its compact, so when not in use its easy to store. When its needed I can put it anywhere theres an outlet. Its especially helpful during cold and flu season, but it can be used anytime. I also use it to ease my husbands snoring at night and for my grandson when his asthma acts up. Great for kids and adults. I highly recommend it for people with chronic respiratory issues like sleep apnea, COVID-19 long-haulers, emphysema, chronic bronchitis, asthma...",2,2021
1112883,2021 / 02,HUMIDIFICATION-PHARMACY,5,Everything was perfect thank you,2,2021
1112887,2021 / 02,HUMIDIFICATION-PHARMACY,5,"One of the best humidifiers on the market! Perfect for winter, adds warmth to a room, and never has any bacteria. Our family loves it!",2,2021
1112888,2021 / 02,HUMIDIFICATION-PHARMACY,5,Good product affordable,2,2021
1112889,2021 / 02,HUMIDIFICATION-PHARMACY,5,"I was a little reluctant about the product because it said safe for use in a childs bedroom. Im a grown man and this was perfect for MY bedroom. Small and quiet, but wow it gets the job done. Very happy with my purchase. Very easy to use, just fill up and plug it in!Adding salt to the water will definitely make it steam more powerfully. Dont get too excited about adding a lot of salt...A full tank is perfect for one night of quality sleep improvement, if you use it for that sort of thing.Maybe it is meant for a nursery, but then maybe Im just a big baby? Either way the sleep is great.",2,2021
1112907,2021 / 02,HUMIDIFICATION-PHARMACY,2,"Haba comprando esto antes en la farmacia y realmente su aroma a vick se siente mucho, pero est pongo 2 y aun as el dormitorio no se siente el olor",2,2021
1112916,2021 / 02,HUMIDIFICATION-PHARMACY,1,"This was ideal for our nursery. It worked well for a little more than 2 months, then stopped. Ive purchased many Vicks humidifiers in the past and had no problems but I was not impressed with this one. My return window closed just two weeks ago.",2,2021
1112917,2021 / 02,HUMIDIFICATION-PHARMACY,4,"Love it, works great. Works well in medium sized spaces. There is a slight noise, we only notice the sound if there is nothing else on.",2,2021
1112922,2021 / 02,HUMIDIFICATION-PHARMACY,4,It is a great product to help with congestion. Its small and portable. I just wish the emitted fumes were more potent throughout the room.,2,2021
1112929,2021 / 02,HUMIDIFICATION-PHARMACY,5,"Works exactly as it was designed too. A little loud when it runs, but you get use to it.",2,2021
1112944,2021 / 02,HUMIDIFICATION-PHARMACY,5,Helped with congested baby sleeping through the night.,2,2021
1112970,2021 / 02,HUMIDIFICATION-PHARMACY,5,it helping with hydration,2,2021
1112971,2021 / 02,HUMIDIFICATION-PHARMACY,5,I purchased this to replace an older model that wore out.,2,2021
1112972,2021 / 02,HUMIDIFICATION-PHARMACY,5,I upgraded my kiddos from a basic one to this one and its a total game changer. My only con about it is its a bit loud.,2,2021
1112983,2021 / 02,HUMIDIFICATION-PHARMACY,2,"I need a refund, I bought this because it was recommended but it doesnt fit the Vicks vaporizer steamer Its not as strong, warm or thick.",2,2021
1112984,2021 / 02,HUMIDIFICATION-PHARMACY,1,The pads were dried up and did not work. Very disappointing. I will only buy from the store going forward.,2,2021
1112985,2021 / 02,HUMIDIFICATION-PHARMACY,4,"Not especially warmth. The aroma is a little sharp for my taste in aromatics. Thickness is pertinent only as far as the amount/length of time the pad was emitting the volatile oil aroma & it did not last quite 8 hours in the vaporizer compartment. As for value for money, these were purchased with a last-ditch-effort-to-retain-customer insurance OTC card from my last years insurance company, so I guess thats a good thing. I used this product for a little old Maltese dog that had kennel cough & it did ease her breathing some.",2,2021
1112997,2021 / 02,HUMIDIFICATION-PHARMACY,5,"I don`t have access to a known accurate reference to gauge this instrument, but it does react to an increase/decrease in the humidity level. I must assume it must be near correct. Certainly tells me all I really need to know",2,2021
1112998,2021 / 02,HUMIDIFICATION-PHARMACY,5,It was strong but it did the job of clearing my nose and helped with breathing,2,2021
1113004,2021 / 02,HUMIDIFICATION-PHARMACY,3,So far a 7.5 out of 10. Steam strength is weak. The vapour could have been design to cover a wider area.,2,2021
1113006,2021 / 02,HUMIDIFICATION-PHARMACY,5,"My house has a dining room, a bed room, a living room, a kitchen and a bathroom. This warm mist humidifier is adequate to give a relative humidity of 38-48% during the winter. On the high setting, 1 gallon of water in the tank can last 10.5 hours. I also have an ultrasonic humidifier, but it spews a lot of white dust into the room, so I dont use it anymore.After using the humidifier for a while, calcium in the water will deposit on the heating element. This deposit is a heat insulator preventing heat transfers to the water and must be removed.I make use of two facts to remove the calcium: toilet paper clings to an object when wet and chemical reaction accelerates when heat is applied. It is well known that vinegar for cooking (5% acidity ) can dissolve calcium although very very slowly. However, the odd shape tub where the element sits make it difficult to immerse it in a bath of vinegar overnight.I wrap several layers of toilet paper on the heating element, pour some vinegar over it, squeeze the paper tightly onto the element and its base (1st picture), turn on low heat long enough till the vinegar vaporizes, then put a plastic cup over it to prevent the vinegar from drying (picture 2). When it cools down, I heat it up again. After several times, I remove the paper and use a wooden stick to scrape off the think calcium layer near the base and use a toothbrush to brush off the thin calcium layer on the top. I then put back the toilet paper still soaked with vinegar on the element and repeat the the heating procedure. After two treatments, the element is very clean (picture 3). The vinegar is used to soften the calcium then mechanical force is used to removed the calcium as oppose to dissolving the calcium which will take a long time and also will need a lot of vinegar,There is also calcium deposit on the plastic near the heating element and on the water tub. For the former, I just scrape it off with a wooden stick, and for the latter, I use a paper towel to wipe it off each time I refill the water tank (I also throw away the water in the tub for it is full of calcium.).",2,2021
1113007,2021 / 02,HUMIDIFICATION-PHARMACY,5,Doing its job well.,2,2021
1113008,2021 / 02,HUMIDIFICATION-PHARMACY,5,"Excellent, u can see warm steam. Really help sinuses.",2,2021
1113009,2021 / 02,HUMIDIFICATION-PHARMACY,1,"Worked great for a brief time, reset light comes on constantly now despite cleaning. Essentially garbage now.",2,2021
1113010,2021 / 02,HUMIDIFICATION-PHARMACY,2,This product have low noise level easy to clean and very easy to use BUT it has a big leaking problem,2,2021
1113011,2021 / 02,HUMIDIFICATION-PHARMACY,5,"Love the fact that vaporizers can add too much humidity to a room causing windows to steam up in the Winter especially, and other items can feel damp from the strong steam. This humidifier, on the other hand adds just the right amount of moisture. Use it all the time, not just when one is sick and it will help the sinuses/lungs/lips,/skin from drying out to begin with which can help one from becoming sick and uncomfortable.Very easy to take apart and clean. As with any appliance that boils water, if one`s water is hard there will be a silica buildup on the heating element that should be cleaned every so often to speed the steaming process. Easy to reach this element. Due to where the opening is located (middle of base), it`s hard to dump out any remaining water in holding tank. Best if it is &quot;used&quot; completely. Auto shut off. I love this unit.",2,2021
1113012,2021 / 02,HUMIDIFICATION-PHARMACY,4,The humidity in the room isn`t raised very much but that could be another issue. the tower where the mist comes out is very lose and only clicks in on the bottom in one spot. My room is smaller then what this is supposed to cover but it could be the forced air heat or other things that doesn`t allow it to bring up the humidity.,2,2021
1113013,2021 / 02,HUMIDIFICATION-PHARMACY,5,"I have a new version of this humidifier. My house has a dining room, a bed room, a living room, a kitchen and a bathroom. This warm mist humidifier is adequate to give a relative humidity of 38-48% during the winter. On the high setting, 1 gallon of water in the tank can last 10.5 hours. I also have an ultrasonic humidifier, but it spews a lot of white dust into the room, so I dont use it anymore.After using the humidifier for a while, calcium in the water will deposit on the heating element. This deposit is a heat insulator preventing heat transfers to the water and must be removed.I make use of two facts to remove the calcium: toilet paper clings to an object when wet and chemical reaction accelerates when heat is applied. It is well known that vinegar for cooking (5% acidity ) can dissolve calcium although very slowly. However, the odd shape tub where the element sits make it difficult to immerse it in a bath of vinegar overnight.I wrap several layers of toilet paper on the heating element, pour some vinegar over it, squeeze the paper tightly onto the element and its base (1st picture), turn on low heat long enough till the vinegar vaporizes, then put a plastic cup over it to prevent the vinegar from drying (picture 2). When it cools down, I heat it up again. After several times, I remove the paper and use a wooden stick to scrape off the think calcium layer near the base and use a toothbrush to brush off the thin calcium layer on the top. I then put back the toilet paper still soaked with vinegar on the element and repeat the the heating procedure. After two treatments, the element is very clean (picture 3). The vinegar is used to soften the calcium then mechanical force is used to removed the calcium as oppose to dissolving the calcium which will take a long time and also will need a lot of vinegar,There is also calcium deposit on the plastic near the heating element and on the water tub. For the former, I just scrape it off with a wooden stick, and for the latter, I use a paper towel to wipe it off each time I refill the water tank (I also throw away the water in the tub for it is full of calcium.).",2,2021
1113014,2021 / 02,HUMIDIFICATION-PHARMACY,5,This works wrll. I run it in the bedroom at night.. YO MUST CLEAN THIS AT LEAST EVERY 10 DAYS to keep it running efficiently.. After you get the cleaning routine down it only takes 5 minutes.. An old toothbrush helps with the process.,2,2021
1113015,2021 / 02,HUMIDIFICATION-PHARMACY,5,Me gusta porque no suena.,2,2021
1113016,2021 / 02,HUMIDIFICATION-PHARMACY,5,Perfect in every way. Large capacity. Has a handle on the water storage so you carry it to the sink. So quiet you dont hear it.,2,2021
1113033,2021 / 02,HUMIDIFICATION-PHARMACY,5,Scud did not leave a review,2,2021
1113034,2021 / 02,HUMIDIFICATION-PHARMACY,5,i used this in my humidifier to help with the cleaning,2,2021
1113046,2021 / 02,HUMIDIFICATION-PHARMACY,1,"I need a REFUND ! It does not fit in the regular size! I ordered this with the Vicks steamer cause it was recommended. Its not as strong, warm or thick ..",2,2021
1113047,2021 / 02,HUMIDIFICATION-PHARMACY,4,I love this product! Its subtle but it works. I love that I can put a swab in and it last for almost two day! I would recommend placing it in the closes outlet to where you will be sitting or sleeping.,2,2021
1113056,2021 / 02,HUMIDIFICATION-PHARMACY,5,"I love this product. I just dislike the shape. Makes it a little hard to clean. My son is three and I bought this model while I was pregnant and it still works! We have a two story house, my sons room is the last one in the back upstairs. I had left his bedroom door open and it even smelled like vicks all the way downstairs. The whole house smelled amazing lol. It works great. I dont use anything besides water to clean it and I let it completely dry before storing. I find the vicks vapo steam works best for us. I leave it on all night and it doesnt get hot in the room. Even with the doors closed. Dont count on the night light. Its very dim.",2,2021
1113062,2021 / 02,HUMIDIFICATION-PHARMACY,5,"Works as expected, but it does require a weekly soak in white vinegar for a couple of hours to clean the elements, as mentioned in the instructions.",2,2021
1113099,2021 / 02,HUMIDIFICATION-PHARMACY,5,I can`t wait to use it! My Mom used one on us kids when we were growing up. T hanks for the email notice. I wouldn`t have known it was there otherwise as I was in the other room when it came. Thanks for suh...such convenient delivery! Jacque,2,2021
1113101,2021 / 02,HUMIDIFICATION-PHARMACY,5,since I got my Vaporizer I have been get the best nights sleep. I can breath through my nose and I don`t wake up with a dry throat. The steam even makes my room warmer.,2,2021
1113113,2021 / 02,HUMIDIFICATION-PHARMACY,2,This works for a couple of hours then totally dissipates. Hasn`t helped my daughter,2,2021
1113114,2021 / 02,HUMIDIFICATION-PHARMACY,5,Very strong,2,2021
1113119,2021 / 02,HUMIDIFICATION-PHARMACY,1,Purchased 2 they worked for 2 weeks .. there junk,2,2021
1113122,2021 / 02,HUMIDIFICATION-PHARMACY,5,"Loved this! This product helped me so much when I used it in my hand help sinus vaporizer! Unlike the shower bath bombs, this is definitely worth the money.",2,2021
1113123,2021 / 02,HUMIDIFICATION-PHARMACY,5,It really makes breathing while sleeping better for the whole family. I love it!,2,2021
1113124,2021 / 02,HUMIDIFICATION-PHARMACY,5,Winter must have,2,2021
1113125,2021 / 02,HUMIDIFICATION-PHARMACY,4,Excellent product,2,2021
1113131,2021 / 02,HUMIDIFICATION-PHARMACY,5,"Inside it is sixty degrees , outside it has gone as low as ten degrees below zero. The furnace runs constantly removing all the moisture from the house. This dry air causes the skin to painfully crack and bleed. The steam vaporizer helps to mitigate the humidity problem. Likes ReliefSetup",2,2021
1113142,2021 / 02,HUMIDIFICATION-PHARMACY,2,"This fit so poorly for a humidifier it was supposed to fit. The wire frame stuck out constantly, and the whole thing started falling apart upon usage. We have used other filters , and they fit correctly. The water used for this was exclusively distilled water from the store, but this thing fell apart in less than a month.",2,2021
1113153,2021 / 02,HUMIDIFICATION-PHARMACY,4,"I bought one for my sister because her newborn had a cold and she didnt know how to help her. Since my sister loved it and said it worked really well, I bought one for my home.I was disappointed that the sample pad that was supposed to be included was missing from my box. It was also missing from my sisters.",2,2021
1113154,2021 / 02,HUMIDIFICATION-PHARMACY,4,Does a good job of adding needed moisture in a room.,2,2021
1113155,2021 / 02,HUMIDIFICATION-PHARMACY,5,Works great and I can breathe better.,2,2021
1113156,2021 / 02,HUMIDIFICATION-PHARMACY,5,"Reading some of the reviews of the product, I had mixed feelings about buying the humidifier. But I am sooooooooo glad that I did buy it!It arrived on time, and was very easy to set up! Everything came perfect, and no broken pieces!It is very quiet, and quite peaceful to listen to. Almost like a very very soft white noise. You can barely tell its on! I turn it on every night for her. I love the design. It`s very easy to fill, and put the tank back on. My daughter slept in my room once with it on, and needless to say, I am so jealous, that I had to buy myself one!",2,2021
1113162,2021 / 02,HUMIDIFICATION-PHARMACY,1,"This model has a loud constant bubbling or dripping noise. It is annoying, not a soothing noise. I`m going to return this model and get the other Vicks model.",2,2021
1113163,2021 / 02,HUMIDIFICATION-PHARMACY,5,"Very strong, last long",2,2021
1113164,2021 / 02,HUMIDIFICATION-PHARMACY,5,Love this for my sinus problem...even though I hate smell of Vicks.,2,2021
1113165,2021 / 02,HUMIDIFICATION-PHARMACY,3,"Don`t know why we have a cough that won`t go away. It started in November and we have been using the original vicks steam inhaler daily for relief. The heating metals were showing signs of peeling so we bought the newer vicks v1200 model. The newer model has a shorter funnel so it was not as comfortable as our original one. It also ran extremely hot, almost unbearably hot, actually unbearably hot. Definitely need a vicks steam inhaler in my life at all times now so I will get another one for sure. I would recommend the vicks personal steam inhaler to all my friends.",2,2021
1113170,2021 / 02,HUMIDIFICATION-PHARMACY,5,Good vaporizer. Works well.,2,2021
